step,target,prediction_naive,error_naive,prediction_variable,error_variable,beta_variable,rules_variable,dictionary_total_variable,prediction_fixed,error_fixed,beta_fixed,rules_fixed,dictionary_total_fixed
323,0.5309473358068703,0.5602365563284158,-0.02928922052154559,0.6188186463663815,-0.08787131055951125,0.3000657009174259,1,30,0.36102960674969015,0.1699177290571801,0.18,3,64
324,0.5397762558918592,0.5309473358068703,0.008828920084988923,0.5775364075565818,-0.037760151664722574,0.23405124671559221,1,30,0.3420678821991353,0.19770837369272387,0.18,3,64
325,0.4957316887473681,0.5397762558918592,-0.044044567144491065,0.5853309989187789,-0.08959931017141082,0.26005694079510244,1,30,0.3452231705876464,0.15050851815972172,0.18,3,64
326,0.42271917328389264,0.4957316887473681,-0.07301251546347548,0.48894586665621736,-0.06622669337232473,0.2889521564390027,1,30,0.3186608972687186,0.10405827601517403,0.18,3,64
327,0.44647888548365405,0.42271917328389264,0.023759712199761418,0.30451457714714475,0.1419643083365093,0.3210579515988919,1,30,0.276425192303573,0.17005369318008107,0.18,3,64
328,0.40675686426449653,0.44647888548365405,-0.03972202121915752,0.4664160380425492,-0.05965917377805269,0.3567310573321021,1,30,0.28871880454026244,0.11803805972423409,0.18,3,64
329,0.41294862357357165,0.40675686426449653,0.006191759309075118,0.4658858408982014,-0.05293721732462975,0.3963678414801134,1,30,0.2665192897596517,0.14642933381391993,0.18,3,65
330,0.4556245386560018,0.41294862357357165,0.04267591508243013,0.45862506739591513,-0.003000528739913355,0.30916691635448845,1,30,0.2715631328579734,0.18406140579802838,0.18,3,65
331,0.42792631058586406,0.4556245386560018,-0.02769822807013772,0.4598484190583008,-0.03192210847243676,0.241150194756501,1,30,0.28951003774864414,0.1384162728372199,0.18,3,66
332,0.39095035938690303,0.42792631058586406,-0.03697595119896102,0.4562220998585492,-0.06527174047164619,0.2679446608405567,1,30,0.27617033921381823,0.1147800201730848,0.18,3,67
333,0.38186154590083315,0.39095035938690303,-0.00908881348606988,0.4559103154447382,-0.07404876954390505,0.29771628982284076,1,30,0.2596137251405278,0.12224782076030538,0.18,3,67
334,0.4091711378770449,0.38186154590083315,0.027309591976211745,0.4457887019404187,-0.0366175640633738,0.2322187060618158,1,30,0.25446076567292497,0.15471037220411993,0.18,3,68
335,0.38143903279135416,0.4091711378770449,-0.02773210508569074,0.4581485273313437,-0.07670949453998954,0.25802078451312865,1,30,0.26400823738794416,0.11743079540341,0.18,3,68
336,0.40088565122833514,0.38143903279135416,0.019446618436980978,0.4634650762680918,-0.06257942503975666,0.28668976057014295,1,30,0.25311438219421273,0.1477712690341224,0.18,3,68
337,0.4335083596061181,0.40088565122833514,0.03262270837778297,0.45299317836434094,-0.019484818758222833,0.2236180132447115,1,30,0.2582405106046372,0.1752678490014809,0.18,3,68
338,0.4647598204166751,0.4335083596061181,0.031251460810556964,0.4445428651870516,0.020216955229623468,0.174422050330875,1,30,0.2668462337446759,0.19791358667199915,0.18,3,68
339,0.463252392985143,0.4647598204166751,-0.0015074274315320935,0.4495166837149461,0.013735709270196905,0.1360491992580825,1,30,0.2765652886177312,0.18668710436741176,0.18,3,68
340,0.4047297359476572,0.463252392985143,-0.05852265703748577,0.39258696903905577,0.012142766908601443,0.10611837542130437,2,31,0.2751452475055346,0.12958448844212261,0.18,3,68
341,0.48523151313450413,0.4047297359476572,0.08050177718684692,0.3991381230045985,0.08609339012990563,0.11790930602367151,2,32,0.25492995982880995,0.23030155330569418,0.18,3,69
342,0.4964520666110786,0.48523151313450413,0.011220553476574469,0.3886831335292381,0.10776893308184049,0.13101034002630169,2,33,0.27799318850578736,0.21845887810529124,0.18,3,70
343,0.5232128882334065,0.4964520666110786,0.0267608216223279,0.4232624600990412,0.09995042813436528,0.14556704447366853,2,33,0.28233496286443516,0.24087792536897135,0.18,3,70
344,0.5724213051286463,0.5232128882334065,0.049208416895239804,0.4445892789433026,0.12783202618534373,0.16174116052629836,2,34,0.2944432709792251,0.2779780341494212,0.18,3,71
345,0.5002590426339357,0.5724213051286463,-0.07216226249471058,0.49953337729678104,0.0007256653371546795,0.12615810521051274,1,30,0.31974736617912614,0.1805116764548096,0.18,3,72
346,0.5572879553476484,0.5002590426339357,0.05702891271371269,0.4229972731515943,0.1342906821960541,0.14017567245612525,2,31,0.2858585701443198,0.2714293852033286,0.18,3,72
347,0.6071878551779888,0.5572879553476484,0.04989989983034038,0.5105021672371229,0.09668568794086585,0.1557507471734725,2,32,0.3107066082573189,0.2964812469206699,0.18,3,72
348,0.573069889914356,0.6071878551779888,-0.034117965263632755,0.5728598834291423,0.00021000648521374288,0.12148558279530856,2,33,0.33551466399543833,0.2375552259189177,0.18,3,72
349,0.6692708666986578,0.573069889914356,0.09620097678430173,0.5539248849737334,0.11534598172492438,0.1349839808836762,2,33,0.3202155456500217,0.34905532104863607,0.18,3,72
350,0.6606402414715489,0.6692708666986578,-0.00863062522710889,0.5749373582076374,0.08570288326391151,0.14998220098186243,2,34,0.35776043819523895,0.3028798032763099,0.18,3,72
351,0.6906906530626596,0.6606402414715489,0.03005041159111077,0.6226153990974927,0.0680752539651669,0.16664688997984714,2,34,0.35682055146679853,0.3338701015958611,0.18,3,72
352,0.6721349034819148,0.6906906530626596,-0.018555749580744796,0.6280142048374318,0.04412069864448309,0.18516321108871905,2,34,0.3629067320315168,0.30922817145039805,0.18,3,72
353,0.722191792131735,0.6721349034819148,0.050056888649820164,0.6370441936724551,0.08514759845927988,0.20573690120968782,1,30,0.36006384492172017,0.36212794721001484,0.18,3,72
354,0.7423445970673131,0.722191792131735,0.02015280493557814,0.6167465299832563,0.12559806708405685,0.22859655689965314,1,30,0.3618524001377274,0.38049219692958575,0.18,3,72
355,0.7333979371582341,0.7423445970673131,-0.008946659909079058,0.7197345688450618,0.013663368313172275,0.17830531438172945,1,30,0.36157760423772933,0.37182033292050476,0.18,3,72
356,0.743375065877439,0.7333979371582341,0.009977128719204864,0.7182538911817271,0.025121174695711845,0.13907814521774897,2,31,0.36536308832232095,0.378011977555118,0.18,3,72
357,0.7520742673825528,0.743375065877439,0.00869920150511383,0.7273179261845413,0.02475634119801151,0.10848095326984421,2,31,0.36475387048958735,0.38732039689296544,0.18,3,72
358,0.7292897598576757,0.7520742673825528,-0.02278450752487704,0.7243076696481359,0.00498209020953988,0.08461514355047849,2,32,0.36431278930049793,0.3649769705571778,0.18,3,72
359,0.7504266419335013,0.7292897598576757,0.021136882075825536,0.7281043433212284,0.02232229861227286,0.06599981196937323,2,32,0.36776138184947704,0.38266526008402424,0.18,3,72
360,0.7511859698891201,0.7504266419335013,0.0007593279556188381,0.7226252424290092,0.028560727460110957,0.05147985333611112,2,32,0.36438063001972887,0.38680533986939125,0.18,3,72
361,0.7631025210682444,0.7511859698891201,0.011916551179124268,0.7218919283434184,0.04121059272482597,0.057199837040123463,2,32,0.36459245051573574,0.39851007055250864,0.18,3,73
362,0.7746910795862525,0.7631025210682444,0.011588558518008107,0.7147125808837392,0.05997849870251326,0.06355537448902607,2,32,0.3664378879859096,0.4082531916003429,0.18,3,73
363,0.717126305488574,0.7746910795862525,-0.05756477409767846,0.7066709761811032,0.01045532930747084,0.04957319210144034,2,33,0.36440011416145407,0.35272619132711996,0.18,3,74
364,0.732164217971071,0.717126305488574,0.015037912482496973,0.7225287042210313,0.009635513750039681,0.03866708983912347,2,34,0.36954426562577847,0.36261995234529254,0.18,3,74
365,0.7619506870978467,0.732164217971071,0.02978646912677574,0.7238996242733848,0.03805106282446191,0.030160330074516305,2,34,0.3690740751487355,0.3928766119491112,0.18,3,74
366,0.6940230666175042,0.7619506870978467,-0.06792762048034251,0.711802313438451,-0.01777924682094678,0.02352505745812272,2,34,0.36469378347712617,0.32932928314037807,0.18,3,74
367,0.6780039329333968,0.6940230666175042,-0.016019133684107456,0.711100523492513,-0.03309659055911618,0.018349544817335722,2,35,0.36391309416566886,0.3140908387677279,0.18,3,74
368,0.6880138806091914,0.6780039329333968,0.010009947675794661,0.6793971425576142,0.008616738051577255,0.014312644957521863,2,35,0.35711487799181046,0.330899002617381,0.18,3,74
369,0.6871318203108102,0.6880138806091914,-0.0008820602983812265,0.689742545687157,-0.0026107253763467675,0.011163863066867053,2,35,0.35807541443098,0.3290564058798302,0.18,3,74
370,0.6482835357902071,0.6871318203108102,-0.03884828452060307,0.685337898895577,-0.0370543631053698,0.01,2,35,0.35582536066629067,0.2924581751239165,0.18,3,74
371,0.6623623065818515,0.6482835357902071,0.014078770791644324,0.6233359086555212,0.039026397926330225,0.01,2,36,0.3381147109352695,0.32424759564658195,0.18,3,74
372,0.6311298748132537,0.6623623065818515,-0.0312324317685978,0.6515589457472017,-0.02042907093394808,0.01,2,36,0.34340952373267697,0.2877203510805767,0.18,3,74
373,0.6110331152885341,0.6311298748132537,-0.020096759524719565,0.594495734776088,0.01653738051244613,0.01,2,36,0.32576601604194966,0.28526709924658444,0.18,3,74
374,0.5841025931686109,0.6110331152885341,-0.026930522119923195,0.5586537529669369,0.02544884020167404,0.01,2,37,0.31245664639267884,0.27164594677593207,0.18,3,74
375,0.6089663936005353,0.5841025931686109,0.024863800431924377,0.5142464330352147,0.09471996056532062,0.011111111111111112,2,37,0.29450697583512864,0.31445941776540665,0.18,3,74
376,0.5267099019027389,0.6089663936005353,-0.08225649169779636,0.577577776182709,-0.05086787427997008,0.012345679012345678,2,37,0.3109146433478525,0.2157952585548864,0.18,3,74
377,0.4636209352353118,0.5267099019027389,-0.06308896666742714,0.43201969720464645,0.031601238030665335,0.01,2,38,0.2596766021181289,0.2039443331171829,0.18,3,74
378,0.5367480255037638,0.4636209352353118,0.07312709026845199,0.38480129638559446,0.1519467291181693,0.011111111111111112,3,39,0.22524611823627058,0.31150190726749316,0.18,3,74
379,0.46943614250312826,0.5367480255037638,-0.06731188300063551,0.47248792346309965,-0.003051780959971384,0.01,3,40,0.26921916816170377,0.2002169743414245,0.18,3,74
380,0.4693403945023776,0.46943614250312826,-9.57480007506839e-05,0.4399144089161809,0.02942598558619669,0.01,3,40,0.2385422307457414,0.23079816375663617,0.18,3,74
381,0.48687693600725224,0.4693403945023776,0.01753654150487466,0.4289100512015213,0.05796688480573092,0.011111111111111112,3,40,0.23786287634094264,0.2490140596663096,0.18,3,74
382,0.403484649607804,0.48687693600725224,-0.08339228639944823,0.4350860214813431,-0.03160137187353912,0.01,3,41,0.24438273221283086,0.15910191739497315,0.18,3,74
383,0.403712700413376,0.403484649607804,0.00022805080557197766,0.3814449609618867,0.0222677394514893,0.01,3,42,0.21163096710835444,0.19208173330502154,0.18,3,74
384,0.38861736395130947,0.403712700413376,-0.015095336462066511,0.3707270692012481,0.017890294750061375,0.01,3,42,0.21397253616144019,0.17464482778986928,0.18,3,74
385,0.40471655618989794,0.38861736395130947,0.016099192238588467,0.3530923981640191,0.05162415802587883,0.011111111111111112,3,42,0.20626658525834157,0.19844997093155636,0.18,3,74
386,0.43381760632176436,0.40471655618989794,0.029101050131866424,0.3668650172829403,0.06695258903882406,0.012345679012345678,3,42,0.21133279568787577,0.22248481063388859,0.18,3,74
387,0.43655252842751185,0.43381760632176436,0.002734922105747495,0.38790905762509276,0.0486434708024191,0.013717421124828532,3,43,0.21940264040381519,0.21714988802369667,0.18,3,74
388,0.43333566335540946,0.43655252842751185,-0.003216865072102393,0.38803968412697276,0.0452959792284367,0.015241579027587257,3,43,0.21950114047773747,0.213834522877672,0.18,3,74
389,0.39641304431367136,0.43333566335540946,-0.0369226190417381,0.3841142786259145,0.01229876568775684,0.01188843164151806,3,43,0.21771982494650705,0.1786932193671643,0.18,3,74
390,0.3815356346248536,0.39641304431367136,-0.014877409688817733,0.3549953560827132,0.026540278542140416,0.01,3,43,0.20634615557278238,0.17518947905207125,0.18,3,74
391,0.45035461745409583,0.3815356346248536,0.0688189828292422,0.34146947946637585,0.10888513798771998,0.011111111111111112,3,44,0.20033693752145956,0.25001767993263624,0.18,3,74
392,0.4489293926210976,0.45035461745409583,-0.0014252248329982287,0.39032207773206884,0.05860731488902876,0.012345679012345678,3,45,0.21744906048980706,0.23148033213129054,0.18,3,74
393,0.48579771525140386,0.4489293926210976,0.03686832263030626,0.3881290892653503,0.09766862598605358,0.013717421124828532,3,45,0.21722545011559014,0.2685722651358137,0.18,3,74
394,0.5071273438970827,0.48579771525140386,0.021329628645678833,0.40907302067368334,0.09805432322339935,0.015241579027587257,3,46,0.2264314472589982,0.2806958966380845,0.18,3,74
395,0.5097676853574513,0.5071273438970827,0.0026403414603686226,0.4246602033703918,0.08510748198705953,0.016935087808430286,3,47,0.23422692069760898,0.27554076465984234,0.18,3,74
396,0.5432869642887174,0.5097676853574513,0.03351927893126605,0.4297279838167163,0.11355898047200108,0.018816764231589206,3,47,0.23618340722272219,0.3071035570659952,0.18,3,74
397,0.5489786317787321,0.5432869642887174,0.005691667490014707,0.4554708337449247,0.09350779803380738,0.020907515812876896,3,47,0.2509139528073053,0.2980646789714268,0.18,3,74
398,0.5761974597446651,0.5489786317787321,0.027218827965933,0.4645465222129195,0.1116509375317456,0.023230573125418773,3,47,0.2550857924260789,0.3211116673185862,0.18,3,74
399,0.5654891502885723,0.5761974597446651,-0.010708309456092802,0.4889231476496874,0.07656600263888486,0.02581174791713197,3,47,0.2690779196856544,0.29641123060291785,0.18,3,74
400,0.5989619015519863,0.5654891502885723,0.03347275126341398,0.4842871863543246,0.11467471519766165,0.028679719907924412,3,47,0.26490606014372664,0.3340558414082596,0.18,3,74
401,0.628624689630421,0.5989619015519863,0.0296627880784347,0.5113343301053275,0.11729035952509348,0.03186635545324935,3,48,0.281637870614512,0.34698681901590894,0.18,3,74
402,0.6641006207987785,0.628624689630421,0.035475931168357566,0.5556781021332081,0.1084225186655704,0.03540706161472149,3,48,0.29600883406273926,0.36809178673603926,0.18,3,74
403,0.6529823131740202,0.6641006207987785,-0.011118307624758295,0.5733250550821698,0.07965725809185042,0.03934117957191277,3,49,0.3108722573500268,0.3421100558239934,0.18,3,74
404,0.694186020548453,0.6529823131740202,0.041203707374432796,0.5658857793810271,0.1283002411674259,0.043712421746569745,3,49,0.30595189087066993,0.3882341296777831,0.18,3,74
405,0.6916833127793462,0.694186020548453,-0.002502707769106771,0.5697276654370118,0.12195564734233444,0.048569357496188605,3,49,0.31889074603493267,0.3727925667444136,0.18,3,74
406,0.7111696303765792,0.6916833127793462,0.01948631759723296,0.5669185134302721,0.1442511169463071,0.053965952773542894,3,49,0.3180526041953745,0.3931170261812047,0.18,3,74
407,0.7490159324056409,0.7111696303765792,0.037846302029061696,0.5609407441795491,0.18807518822609182,0.05996216974838099,3,49,0.32187951421857686,0.42713641818706405,0.18,3,74
408,0.6908189005801134,0.7490159324056409,-0.05819703182552749,0.5407295556903476,0.15008934488976577,0.06662463305375665,3,49,0.3252565391734007,0.3655623614067127,0.18,3,74
409,0.7186306387613096,0.6908189005801134,0.0278117381811962,0.5632741864077977,0.15535645235351192,0.07402737005972962,3,49,0.3196812313468999,0.3989494074144097,0.18,3,74
410,0.7222737647312473,0.7186306387613096,0.003643125969937655,0.5528623272563394,0.16941143747490783,0.08225263339969957,3,49,0.3236683427082297,0.3986054220230176,0.18,3,74
411,0.7070515852919343,0.7222737647312473,-0.015222179439312922,0.5493805664115898,0.15767101888034452,0.09139181488855508,3,49,0.324033871410848,0.38301771388108635,0.18,3,74
412,0.752196259588422,0.7070515852919343,0.04514467429648761,0.5538225362844971,0.1983737233039249,0.10154646098728341,3,49,0.32230734010541945,0.4298889194830025,0.18,3,74
413,0.7892986077282623,0.752196259588422,0.03710234813984037,0.525750380881089,0.2635482268471733,0.11282940109698157,3,49,0.32303171247472795,0.4662668952535344,0.18,3,74
414,0.7624839972931758,0.7892986077282623,-0.026814610435086483,0.4916868770549056,0.27079712023827024,0.1253660012188684,3,49,0.3198053436960775,0.44267865359709835,0.18,3,74
415,0.7712450251971891,0.7624839972931758,0.00876102790401323,0.5207324161540561,0.250512609043133,0.13929555690985376,3,49,0.3302902278929261,0.44095479730426296,0.18,3,74
416,0.7879258092754342,0.7712450251971891,0.016680784078245137,0.5125579064933811,0.27536790278205314,0.15477284101094863,2,49,0.33659526019641556,0.45133054907901865,0.18,3,74
417,0.7860656427653615,0.7879258092754342,-0.0018601665100727027,0.6037827768944137,0.18228286587094777,0.17196982334549846,2,50,0.336205466820137,0.4498601759452245,0.18,3,74
418,0.7412191344735625,0.7860656427653615,-0.044846508291799037,0.6117737619160647,0.12944537255749777,0.1910775814949983,2,50,0.34104362968985497,0.4001755047837075,0.18,3,74
419,0.7648995461786458,0.7412191344735625,0.023680411705083282,0.6190679316041207,0.1458316145745251,0.21230842388333143,2,51,0.3399158002005246,0.42498374597812116,0.18,3,74
420,0.7196831609735246,0.7648995461786458,-0.04521638520512117,0.6147296974243543,0.10495346354917023,0.23589824875925713,2,51,0.34114827077290777,0.3785348902006168,0.18,3,74
421,0.6811674201617074,0.7196831609735246,-0.03851574081181719,0.6088422059046013,0.07232521425710614,0.2621091652880635,2,52,0.33562938461298075,0.34553803554872664,0.18,3,74
422,0.6705837817859912,0.6811674201617074,-0.010583638375716187,0.581641033167017,0.08894274861897422,0.2912324058756261,1,30,0.32049830451279004,0.35008547727320116,0.18,3,74
423,0.6306267984984558,0.6705837817859912,-0.039956983287535386,0.6099676757395276,0.020659122758928228,0.22716127658298838,1,30,0.3135971893616579,0.3170296091367979,0.18,3,74
424,0.6267402032983912,0.6306267984984558,-0.0038865952000646242,0.6130749903090144,0.01366521298937684,0.17718579573473095,1,30,0.29032286084363285,0.33641734245475835,0.18,3,74
425,0.6206677326626534,0.6267402032983912,-0.006072470635737792,0.6054262069389874,0.015241525723665994,0.13820492067309015,2,31,0.2872384204816483,0.3334293121810051,0.18,3,74
426,0.6300267343911863,0.6206677326626534,0.009359001728532879,0.6084531941983757,0.021573540192810547,0.10779983812501032,2,31,0.28318769975121455,0.34683903463997173,0.18,3,74
427,0.633197720340889,0.6300267343911863,0.003170985949702665,0.615239494152535,0.017958226188353965,0.08408387373750804,2,31,0.28841743905919015,0.3447802812816988,0.18,3,74
428,0.5360668369131721,0.633197720340889,-0.09713088342771681,0.6166898673439913,-0.0806230304308192,0.09342652637500894,2,31,0.2897389498553005,0.24632788705787162,0.18,3,74
429,0.5613628187334545,0.5360668369131721,0.025295981820282365,0.5035744749906153,0.057788343742839254,0.1038072515277877,2,32,0.234156903928664,0.3272059148047905,0.18,3,74
430,0.507196817954177,0.5613628187334545,-0.05416600077927747,0.55022809028183,-0.043031272327652914,0.11534139058643078,2,33,0.25284998971209516,0.2543468282420819,0.18,3,74
431,0.5277529191130492,0.507196817954177,0.020556101158872186,0.45679849545785756,0.07095442365519167,0.12815710065158975,2,34,0.22329879778288303,0.3044541213301662,0.18,3,74
432,0.496535440549449,0.5277529191130492,-0.031217478563600243,0.4974053107190798,-0.0008698701696308042,0.09996253850824001,2,34,0.23690850921970955,0.25962693132973946,0.18,3,74
433,0.43944693432269777,0.496535440549449,-0.05708850622675121,0.44741959270325893,-0.00797265838056116,0.07797078003642721,2,34,0.22109506199855122,0.21835187232414655,0.18,3,74
434,0.4955210538864234,0.43944693432269777,0.056074119563725655,0.36147948826689125,0.13404156561953218,0.08663420004047467,2,35,0.19396575548232298,0.30155529840410045,0.18,3,74
435,0.44615346839876263,0.4955210538864234,-0.04936758548766079,0.4566796949558445,-0.010526226557081853,0.06757467603157025,2,35,0.22173491818781077,0.22441855021095186,0.18,3,74
436,0.43892433394402425,0.44615346839876263,-0.007229134454738384,0.4151367575118722,0.02378757643215207,0.0527082473046248,2,35,0.19983157045152503,0.23909276349249922,0.18,3,74
437,0.4186793298124027,0.43892433394402425,-0.020245004131621558,0.4077778076659271,0.010901522146475606,0.04111243289760734,2,35,0.19746670870275915,0.22121262110964354,0.18,3,74
438,0.42447471412720816,0.4186793298124027,0.005795384314805474,0.3913278293734459,0.03314688475376226,0.032067697660133725,2,36,0.18751143822703253,0.23696327590017563,0.18,3,74
439,0.44926305345636725,0.42447471412720816,0.02478833932915908,0.3968039078578607,0.05245914559850656,0.03563077517792636,3,37,0.19031535837450897,0.2589476950818583,0.18,3,74
440,0.43392963446392613,0.44926305345636725,-0.015333418992441117,0.42216139892989457,0.011768235534031557,0.02779200463878256,3,38,0.19991853790503455,0.23401109655889157,0.18,3,74
441,0.44933594470079824,0.43392963446392613,0.015406310236872112,0.4152395294811715,0.03409641521962675,0.021677763618250398,3,38,0.19361412237914385,0.2557218223216544,0.18,3,74
442,0.4549596357158937,0.44933594470079824,0.005623691015095467,0.4200529028954776,0.03490673282041612,0.01690865562223531,3,38,0.19908759130864004,0.25587204440725364,0.18,3,74
443,0.4859912253409482,0.4549596357158937,0.03103158962505448,0.4221174393240929,0.06387378601685528,0.018787395135817012,3,38,0.2008322815682985,0.2851589437726497,0.18,3,74
444,0.453644768308797,0.4859912253409482,-0.032346457032151166,0.43492284493415245,0.018721923374644567,0.01465416820593727,3,39,0.21159357675752208,0.24205119155127494,0.18,3,74
445,0.43658480103751995,0.453644768308797,-0.017059967271277066,0.42457674963735725,0.0120080514001627,0.01143025120063107,3,39,0.2001542793659427,0.23643052167157724,0.18,3,74
446,0.513377593193773,0.43658480103751995,0.07679279215625301,0.4147848282071297,0.09859276498664327,0.012700279111812299,3,39,0.1936404018070957,0.3197371913866772,0.18,3,74
447,0.49332001705409356,0.513377593193773,-0.0200575761396794,0.4427219264828941,0.05059809057119946,0.014111421235346998,3,40,0.22007761079939525,0.2732424062546983,0.18,3,74
448,0.5458981278833552,0.49332001705409356,0.05257811082926167,0.44576908750148225,0.10012904038187298,0.01567935692816333,3,40,0.21291408252928526,0.33298404535407,0.18,3,74
449,0.5453351485428948,0.5458981278833552,-0.0005629793404604566,0.4789580128429648,0.06637713569992998,0.017421507697959256,3,41,0.2323085728780509,0.3130265756648439,0.18,3,74
450,0.5512384203735075,0.5453351485428948,0.0059032718306126775,0.47786925872378994,0.07336916164971752,0.019357230775510284,3,41,0.23285685689144062,0.3183815634820668,0.18,3,74
451,0.5827939539182488,0.5512384203735075,0.03155553354474139,0.4847450353197316,0.09804891859851722,0.021508034195011426,3,41,0.2363934587915651,0.34640049512668375,0.18,3,74
452,0.6429309353068701,0.5827939539182488,0.060136981388621225,0.49985021375812394,0.14308072154874613,0.023897815772234918,3,42,0.2507951434919951,0.39213579181487496,0.18,3,74
453,0.6664090870700298,0.6429309353068701,0.023478151763159705,0.5090115603873849,0.15739752668264484,0.026553128635816575,3,42,0.28005914337249554,0.3863499436975342,0.18,3,74
454,0.636517012733711,0.6664090870700298,-0.029892074336318797,0.5046832372978494,0.1318337754358616,0.029503476262018415,3,42,0.29349153010599927,0.3430254826277117,0.18,3,74
455,0.6587756199750536,0.636517012733711,0.022258607241342654,0.511897947977688,0.14687767199736568,0.03278164029113157,3,42,0.28003536674485263,0.378740253230201,0.18,3,74
456,0.7010815015347942,0.6587756199750536,0.04230588155974058,0.5051385982231958,0.19594290331159836,0.03642404476792397,3,42,0.29061122688446656,0.41047027465032765,0.18,3,74
457,0.6715888233587659,0.7010815015347942,-0.029492678176028297,0.4818626553540133,0.18972616800475262,0.04047116085324885,3,42,0.3079544141896589,0.363634409169107,0.18,3,74
458,0.7185079365586075,0.6715888233587659,0.046919113199841544,0.5034199616695442,0.21508797488906328,0.04496795650360984,3,42,0.29764992951807523,0.4208580070405322,0.18,3,74
459,0.7256425470265807,0.7185079365586075,0.007134610467973257,0.4703711330070488,0.2552714140195319,0.04996439611512204,3,42,0.31289189369663983,0.4127506533299409,0.18,3,74
460,0.7486817081238256,0.7256425470265807,0.02303916109724491,0.4706678427649829,0.2780138653588427,0.05551599568346893,3,42,0.31723373948376254,0.4314479686400631,0.18,3,74
461,0.7327832008922507,0.7486817081238256,-0.015898507231574932,0.4546093113992283,0.2781738894930224,0.06168443964829881,3,42,0.32233939007397,0.4104438108182807,0.18,3,74
462,0.7247262967735325,0.7327832008922507,-0.008056904118718178,0.4772805100578154,0.2474457867157171,0.06853826627588756,3,43,0.32248951834554473,0.4022367784279878,0.18,3,74
463,0.721406659410037,0.7247262967735325,-0.003319637363495498,0.48843802038046663,0.23296863902957038,0.07615362919543063,3,43,0.3207736407390541,0.4006330186709829,0.18,3,74
464,0.7518621427499939,0.721406659410037,0.030455483339956846,0.48894438008483165,0.2629177626651622,0.08461514355047847,3,43,0.31983171315053555,0.4320304295994583,0.18,3,74
465,0.7726077734509176,0.7518621427499939,0.020745630700923723,0.46653884789552513,0.30606892555539245,0.0940168261671983,3,44,0.32478178005106123,0.44782599339985635,0.18,3,74
466,0.7786797017746367,0.7726077734509176,0.006071928323719167,0.45178294043767114,0.3268967613369656,0.10446314018577588,3,45,0.32890865894898874,0.449771042825648,0.18,3,74
467,0.8340091662143606,0.7786797017746367,0.05532946443972386,0.4523985240572685,0.3816106421570921,0.11607015576197319,2,45,0.33352412458760405,0.5004850416267566,0.18,3,74
468,0.8104412471044141,0.8340091662143606,-0.02356791910994649,0.5559722732590757,0.2544689738453384,0.12896683973552575,2,46,0.3284128921778087,0.4820283549266054,0.18,3,74
469,0.7536391567640777,0.8104412471044141,-0.05680209034033645,0.6100038822101992,0.14363527455387848,0.1432964885950286,2,47,0.3527672223247853,0.40087193443929237,0.18,3,74
470,0.7790462292757109,0.7536391567640777,0.02540707251163321,0.615395019935941,0.16365120933976984,0.1592183206611429,2,47,0.34115093348467335,0.43789529579103753,0.18,3,74
471,0.7507069264451836,0.7790462292757109,-0.028339302830527324,0.6124897447796843,0.13821718166549923,0.17690924517904766,2,47,0.34545837103015503,0.4052485554150285,0.18,3,74
472,0.7423093270910982,0.7507069264451836,-0.00839759935408535,0.6099635033692419,0.13234582372185633,0.19656582797671962,2,47,0.3414414700143416,0.4008678570767566,0.18,3,74
473,0.7407539602524639,0.7423093270910982,-0.0015553668386343311,0.6052477630896542,0.13550619716280965,0.21840647552968845,2,48,0.3392210443117466,0.40153291594071727,0.18,3,74
474,0.7366595324095452,0.7407539602524639,-0.004094427842918691,0.601059698424014,0.13559983398553122,0.24267386169965383,2,48,0.33829230442151315,0.39836722798803204,0.18,3,74
475,0.6963273231473718,0.7366595324095452,-0.0403322092621734,0.5967043059247817,0.09962301722259004,0.26963762411072645,2,48,0.33658859530623186,0.3597387278411399,0.18,3,74
476,0.7138346749825089,0.6963273231473718,0.017507351835137075,0.5729438807036382,0.14089079427887063,0.2995973601230294,1,30,0.31914645030954397,0.3946882246729649,0.18,3,74
477,0.6401692687103191,0.7138346749825089,-0.07366540627218976,0.6202233222061487,0.019945946504170364,0.23368594089596295,1,30,0.32559967085122576,0.31456959785909333,0.18,3,74
478,0.6496671691081541,0.6401692687103191,0.009497900397835046,0.7043388454054856,-0.054671676297331495,0.2596510454399588,1,30,0.28157745072568485,0.3680897183824693,0.18,3,74
479,0.6948246113564353,0.6496671691081541,0.04515744224828111,0.5012263394161414,0.1935982719402939,0.28850116159995426,1,30,0.2886336344972675,0.4061909768591678,0.18,3,74
